customer_id,segment,age,gender,state,occupation,registration_date,annual_income
C00296,retail,53,F,Chiapas,Sales,2021-05-07 19:11:19.501441813,460947.56739787455
C00297,retail,49,F,Jalisco,Sales,2025-06-23 11:12:40.507078330,794683.872834372
C00298,retail,66,F,Quintana Roo,Retired,2024-07-17 09:23:07.681769617,405321.63079260255
C00299,retail,68,F,Baja California Sur,Retired,2021-02-23 12:27:37.879814407,529856.8901169
C00300,retail,42,F,Oaxaca,Government Employee,2022-05-05 15:32:29.193805514,434748.513421815
C00301,retail,18,F,Quintana Roo,Student,2022-11-11 12:02:05.596715672,211703.3262480011
C00302,retail,56,M,Baja California,Business Owner,2021-12-13 16:27:07.136430972,2625876.3482742435
C00303,retail,35,F,Nayarit,Doctor,2023-04-06 17:03:15.129418802,1020217.5454043889
C00304,retail,32,M,Aguascalientes,Teacher,2024-11-12 18:21:20.540602784,351657.10641076346
C00305,retail,37,M,Aguascalientes,Lawyer,2023-09-27 13:46:55.083897575,1178787.9044874082
C00306,SME,36,M,Tamaulipas,Student,2025-08-06 01:35:00.127376365,241363.40063626601
C00307,retail,49,F,Morelos,Retired,2021-06-14 13:23:44.354780986,321417.82858937
C00308,retail,23,F,Chihuahua,Government Employee,2025-07-15 17:49:59.085620263,422019.4880764924
C00309,retail,29,F,Hidalgo,Teacher,2025-01-11 19:04:12.001687492,311738.8598926951
C00310,retail,46,M,Puebla,Sales,2020-04-02 16:22:47.492454311,269727.9345833797
C00311,retail,49,M,Yucatán,Student,2022-07-17 23:52:03.622364898,223036.10350875315
C00312,retail,49,F,Sonora,Doctor,2023-10-09 07:18:00.390435832,902656.7836856904
C00313,retail,32,M,San Luis Potosí,Consultant,2023-02-11 21:33:03.230778176,1878638.3871405015
C00314,SME,30,M,Puebla,Retired,2021-12-30 21:22:59.381202980,339736.57713943336
C00315,retail,35,M,Aguascalientes,Lawyer,2025-05-28 22:25:58.953861829,679153.9711470917
C00316,retail,44,F,Tamaulipas,Accountant,2022-12-25 18:37:51.251919350,682919.3211448804
C00317,retail,59,M,San Luis Potosí,Freelancer,2020-10-16 01:24:31.099707483,392466.1332332144
C00318,retail,18,M,Chihuahua,Student,2024-07-22 17:55:40.306025424,187412.3823982628
C00319,retail,39,F,Colima,Consultant,2025-01-24 01:32:24.744885702,1629091.956994837
C00320,retail,26,M,Hidalgo,Consultant,2021-05-19 05:36:11.659997036,1335648.302243485
C00321,retail,22,F,Baja California,Student,2024-08-24 18:30:51.887247307,186841.35278341867
C00322,retail,53,M,Sonora,Lawyer,2020-03-19 08:08:28.270977528,1161623.2057610797
C00323,retail,48,M,Colima,Lawyer,2024-06-14 17:21:12.033455782,646599.527791651
C00324,retail,47,F,Querétaro,Accountant,2023-07-14 04:22:04.496247573,648020.2968440272
C00325,SME,53,F,Aguascalientes,Doctor,2020-10-26 11:38:56.616585685,1054301.0708634509
C00326,retail,36,F,Hidalgo,Retired,2023-03-30 15:05:13.224702829,620343.1734017984
C00327,retail,36,F,Aguascalientes,Freelancer,2025-09-12 07:01:39.341220516,935285.7332320405
C00328,retail,68,M,Durango,Retired,2023-07-10 20:45:25.233649052,653625.5844324252
C00329,retail,39,M,Tamaulipas,Freelancer,2025-11-23 20:07:53.933789636,340517.67010765
C00330,retail,50,M,Chiapas,Business Owner,2025-09-08 05:35:48.288721996,2995187.2665521256
C00331,retail,42,F,Quintana Roo,Lawyer,2020-04-26 13:13:53.993639597,624228.5813983328
C00332,retail,19,F,Oaxaca,Student,2023-04-14 01:23:24.684763672,279063.4658196159
C00333,retail,18,F,Veracruz,Student,2023-08-31 06:27:28.730300566,223990.00129322355
C00334,retail,35,M,Hidalgo,Student,2023-07-14 14:06:53.690006006,188316.86689610477
C00335,retail,54,F,Sonora,Lawyer,2022-04-06 02:18:09.753188866,989589.0058967462
C00336,retail,51,F,Chiapas,Consultant,2022-09-30 13:12:24.048712256,930368.906234927
C00337,retail,52,F,Durango,Teacher,2020-12-25 13:53:44.588440860,606401.2462906977
C00338,retail,30,F,Baja California Sur,Business Owner,2020-10-03 09:15:03.414374077,1244429.240720625
C00339,retail,61,F,Baja California,Freelancer,2021-01-11 00:08:00.645730242,755775.8777129435
C00340,retail,30,M,Baja California,Retired,2023-11-11 23:14:07.220734283,607264.4280231033
C00341,retail,44,M,Veracruz,Sales,2021-02-01 20:11:06.571123499,730700.504240637
C00342,retail,41,M,Chiapas,Business Owner,2022-03-14 04:05:25.292029278,4724392.947030649
C00343,retail,39,M,Campeche,Sales,2024-01-07 13:40:15.411353045,250409.33838414273
C00344,retail,58,M,Baja California,Teacher,2021-07-18 07:41:43.617053200,441520.96777145326
C00345,retail,33,M,Zacatecas,Retired,2024-11-11 14:24:27.123967223,416312.96669843723
C00346,retail,25,M,Puebla,Accountant,2021-03-19 10:29:49.971613067,423315.9209239535
C00347,retail,42,F,Sonora,Freelancer,2022-09-29 01:26:56.635477950,1017267.423458935
C00348,retail,37,F,Ciudad de México,Doctor,2021-10-15 09:34:17.748113095,1282224.1602616669
C00349,retail,82,F,San Luis Potosí,Retired,2020-02-27 14:59:23.340380417,487637.60379154095
C00350,retail,50,M,Ciudad de México,Lawyer,2024-03-04 17:07:03.577255767,1086023.1292175592
C00351,retail,37,M,Ciudad de México,Freelancer,2020-03-23 02:50:55.784912371,1095416.5881518684
C00352,retail,29,M,San Luis Potosí,Retired,2021-04-09 18:47:09.509073447,369009.61459628004
C00353,retail,19,F,Sinaloa,Student,2021-07-07 17:31:04.968781490,220145.31341120906
C00354,retail,29,F,Campeche,Accountant,2023-01-15 21:56:24.409715511,1066842.9690021048
C00355,retail,43,M,Colima,Teacher,2024-09-27 03:01:09.882505959,325850.0739961898
C00356,retail,59,F,Veracruz,Sales,2020-08-04 11:22:11.327636793,757398.7735119935
C00357,retail,55,M,Nayarit,Freelancer,2022-08-16 11:14:40.239075164,918060.4562437825
C00358,retail,44,F,Ciudad de México,Business Owner,2021-12-01 21:57:12.773729004,4578121.142939063
C00359,SME,38,M,Tlaxcala,Student,2024-12-19 22:16:35.817108122,190867.68980130076
C00360,retail,45,M,Sinaloa,Accountant,2020-12-14 21:01:01.450673770,1079311.7472195276
C00361,retail,35,F,Tabasco,Student,2023-10-15 15:53:02.190230184,183460.5809605522
C00362,retail,62,F,Baja California Sur,Student,2025-07-09 18:04:54.587930019,220524.75070730632
C00363,retail,39,F,Chihuahua,Lawyer,2022-06-09 18:28:42.167235645,701791.9018955359
C00364,retail,40,F,Tamaulipas,Business Owner,2025-09-09 07:56:43.484695188,920057.6880014761
C00365,SME,18,M,Quintana Roo,Student,2024-01-10 13:17:39.624352853,295767.49350404704
C00366,retail,39,M,Nuevo León,Retired,2024-10-14 21:15:37.351269650,573851.4326904931
C00367,SME,52,F,Zacatecas,Government Employee,2021-11-20 06:02:18.067903611,653983.3976975486
C00368,SME,29,F,Chiapas,Lawyer,2022-03-13 21:22:02.688113658,729827.000296886
C00369,retail,32,F,Morelos,Retired,2022-11-06 11:51:54.504563760,486711.06368416967
C00370,retail,51,M,Tabasco,Freelancer,2020-04-05 08:12:32.837620645,520052.53805430885
C00371,retail,24,F,Nuevo León,Lawyer,2024-04-06 09:17:06.870919929,925905.0044382231
C00372,retail,54,M,Tamaulipas,Engineer,2021-03-26 22:19:59.636279566,932673.1011321803
C00373,retail,35,F,San Luis Potosí,Lawyer,2021-06-13 16:13:51.908666520,1549111.053810798
C00374,retail,37,F,Baja California Sur,Teacher,2023-06-17 14:07:49.556094933,477303.9702689492
C00375,retail,28,F,Colima,Sales,2024-01-24 04:09:25.514265009,570644.5531793645
C00376,retail,46,M,Ciudad de México,Student,2025-08-24 00:25:06.164472419,258172.10403385526
C00377,retail,71,M,Querétaro,Retired,2023-04-04 15:41:16.012149681,306087.2438328142
C00378,retail,51,M,Quintana Roo,Retired,2025-07-19 23:07:18.045346281,622873.8446153116
C00379,retail,31,F,Querétaro,Sales,2021-01-20 21:17:51.092423401,794010.9629989195
C00380,retail,55,M,Colima,Consultant,2022-06-23 22:02:07.440171443,1311570.461991223
C00381,retail,38,F,Jalisco,Business Owner,2025-11-05 10:16:33.567795416,1506508.5494088782
C00382,retail,58,F,Quintana Roo,Freelancer,2021-05-25 21:36:29.018805736,700764.0745348397
C00383,retail,51,F,Zacatecas,Accountant,2024-10-01 05:33:27.985520196,474157.6032180459
C00384,retail,18,F,Durango,Student,2021-07-24 18:59:24.894563412,271595.50299713534
C00385,retail,29,F,Morelos,Teacher,2023-01-29 16:36:00.127203731,424461.8679222082
C00386,retail,53,F,Baja California Sur,Teacher,2024-09-12 22:48:54.915967235,424438.1723338348
C00387,retail,43,M,Baja California Sur,Consultant,2021-03-09 06:40:54.105976461,1917574.1629012187
C00388,retail,29,F,Yucatán,Student,2024-07-24 02:19:41.101369260,230623.45503917092
C00389,retail,34,F,Baja California Sur,Sales,2022-06-27 03:54:26.165250710,763224.7318579671
C00390,retail,19,M,Campeche,Student,2020-04-06 09:02:09.213570038,256460.15908166347
C00391,corporate,40,F,Tlaxcala,Sales,2021-01-23 08:58:47.235663300,455514.52419772826
C00392,retail,68,F,Morelos,Retired,2022-06-16 05:19:19.876035154,305705.9659920697
C00393,retail,51,F,Jalisco,Student,2025-09-02 15:04:52.998408973,275729.874574022
C00394,retail,68,M,Tabasco,Retired,2025-04-02 20:42:19.089190213,593127.4188134463
C00395,retail,52,F,Yucatán,Retired,2025-10-19 09:25:24.079337623,326124.0378486441
C00396,SME,54,M,Baja California,Sales,2025-03-27 00:59:28.746049692,411925.57144874247
C00397,retail,65,F,Guerrero,Doctor,2025-02-02 17:11:15.275922635,1336366.8779134033
C00398,retail,46,M,Chiapas,Retired,2021-07-31 23:16:51.940044675,692634.8911025826
C00399,retail,39,F,Tabasco,Government Employee,2024-10-05 17:19:13.471697776,890549.7442747523
C00400,retail,54,M,Querétaro,Accountant,2022-02-20 17:17:01.978461154,878906.7698635245
C00401,retail,59,M,Sinaloa,Sales,2025-04-04 19:16:12.173761651,845027.7769823918
C00402,SME,36,M,Baja California,Lawyer,2023-11-11 07:28:56.685471318,942283.0877087553
C00403,retail,33,M,Veracruz,Doctor,2022-12-04 19:06:56.134543303,806756.5491578969
C00404,retail,43,F,Guerrero,Government Employee,2021-12-22 03:07:01.191579960,524677.9720125294
C00405,retail,51,F,Ciudad de México,Accountant,2025-04-27 20:46:50.127239045,1080354.9948811107
C00406,retail,51,M,Quintana Roo,Freelancer,2020-02-28 07:01:27.293674598,1081971.2123139491
C00407,retail,24,M,Ciudad de México,Doctor,2022-06-21 10:12:25.593969796,835249.4296243102
C00408,retail,64,M,Oaxaca,Teacher,2022-04-20 16:49:15.832534226,500783.8744700438
C00409,SME,34,F,Quintana Roo,Sales,2024-04-30 22:15:59.207585984,301356.49080982164
C00410,retail,38,M,Aguascalientes,Student,2022-09-13 06:28:04.261334710,274684.55912096135
C00411,retail,31,M,San Luis Potosí,Doctor,2021-12-29 11:36:36.515184982,1060831.2744068925
C00412,SME,74,M,Coahuila,Retired,2023-05-21 03:42:33.081395600,660376.2024318703
C00413,SME,44,M,Quintana Roo,Consultant,2025-09-18 04:21:36.235581661,581678.7864683407
C00414,retail,31,M,Nayarit,Retired,2020-02-12 23:51:36.603530751,580299.1470213113
C00415,retail,52,M,Durango,Engineer,2022-03-17 18:47:54.226862453,779556.4380339012
C00416,retail,51,F,Zacatecas,Doctor,2024-06-26 15:40:01.407341574,987758.7589424746
C00417,retail,39,F,México,Teacher,2024-05-26 23:17:35.201793412,506980.17269573064
C00418,retail,52,M,Ciudad de México,Freelancer,2025-08-12 17:06:13.967590515,685487.1834158554
C00419,retail,32,F,Guanajuato,Student,2021-02-15 02:57:27.246249846,221857.6565554431
C00420,retail,36,M,San Luis Potosí,Retired,2020-04-02 06:19:55.071373057,541986.0905433814
C00421,retail,18,F,Aguascalientes,Student,2023-04-20 15:16:16.318479156,259358.6110719108
C00422,retail,26,M,Guanajuato,Sales,2025-04-13 01:14:29.379574651,300139.896736668
C00423,retail,63,F,Aguascalientes,Doctor,2022-12-25 14:25:21.601289551,1216791.1456570807
C00424,retail,61,F,Veracruz,Government Employee,2020-07-12 09:24:37.477271038,797515.3005007259
C00425,retail,42,M,Chiapas,Student,2020-01-15 13:46:04.232681288,189106.69093238225
C00426,retail,61,F,Nayarit,Government Employee,2025-07-19 01:00:15.295023330,761392.1066558507
C00427,retail,40,M,Aguascalientes,Business Owner,2024-05-16 08:43:14.767857776,4157102.9266094826
C00428,retail,39,F,Durango,Teacher,2024-12-25 10:57:45.498405139,632778.4277806776
C00429,retail,42,M,Tamaulipas,Consultant,2024-03-01 13:39:21.719476949,562471.0979115092
C00430,retail,40,M,Hidalgo,Business Owner,2025-02-18 14:06:33.076026803,3698895.8325539134
C00431,retail,39,F,Tabasco,Engineer,2025-11-18 23:23:03.900178453,1057884.3966216613
C00432,retail,55,M,Colima,Student,2024-02-08 06:56:57.794748906,227619.13262929244
C00433,retail,43,M,Tamaulipas,Freelancer,2021-04-18 01:37:28.928306631,742841.3070682592
C00434,retail,50,M,Hidalgo,Accountant,2023-06-05 18:01:22.083183606,585581.1684848785
C00435,retail,54,F,Oaxaca,Retired,2024-10-07 00:56:37.014816423,389608.86004220735
C00436,retail,46,M,Baja California,Freelancer,2023-08-07 17:48:13.707169361,701620.0508855184
C00437,retail,30,M,Veracruz,Consultant,2023-04-16 00:15:57.026505294,726707.6388476384
C00438,retail,25,F,Puebla,Freelancer,2020-12-04 06:39:17.207880492,570517.1841186854
C00439,retail,43,M,Guerrero,Doctor,2020-04-30 16:47:27.789572238,1011005.2481270069
C00440,retail,39,M,Tabasco,Freelancer,2024-07-01 23:25:02.060274114,438249.8415082641
C00441,retail,43,M,Tlaxcala,Business Owner,2020-02-15 16:07:37.288590315,2780721.9330446282
C00442,corporate,41,M,Hidalgo,Student,2025-11-22 03:52:40.397550885,280642.10506546777
C00443,retail,73,M,Tamaulipas,Retired,2024-10-19 14:48:00.582233690,359018.1857002489
C00444,retail,26,F,Querétaro,Sales,2022-11-23 17:46:39.221872786,678825.2507182064
C00445,retail,18,M,Colima,Student,2025-10-23 16:59:01.213048389,210503.36880770102
C00446,SME,45,M,México,Teacher,2023-01-10 13:37:16.648328152,356833.5235824565
C00447,corporate,37,M,Yucatán,Student,2023-05-14 02:00:55.023051824,293199.5719418223
C00448,retail,45,M,Coahuila,Sales,2020-06-06 16:23:44.762119159,661603.8610012836
C00449,retail,49,F,Coahuila,Consultant,2025-07-23 06:19:22.393066321,656894.4458174286
C00450,retail,57,M,Morelos,Consultant,2023-09-18 14:51:18.434896958,1448966.6287763692
C00451,retail,23,M,Nuevo León,Freelancer,2024-07-26 21:24:15.842559520,376347.192025209
C00452,retail,35,M,Baja California Sur,Doctor,2023-05-31 14:51:36.004484816,1421458.426537381
C00453,retail,47,F,Coahuila,Lawyer,2021-03-02 10:35:25.577245151,896965.2275026648
C00454,SME,51,M,Guerrero,Business Owner,2021-07-08 00:28:30.571218607,4169231.7022044174
C00455,retail,68,M,Jalisco,Retired,2021-04-11 01:45:02.224572056,339638.05437275884
C00456,retail,53,F,Baja California,Consultant,2022-05-31 09:55:31.892715006,1337436.0506782574
C00457,retail,41,M,Sonora,Government Employee,2021-09-27 22:15:54.886855010,938630.9867437481
C00458,retail,31,F,Coahuila,Teacher,2023-12-02 15:45:07.396587875,418401.3451551971
C00459,retail,35,F,Michoacán,Retired,2021-02-26 12:30:20.783636053,286628.8815079039
C00460,retail,34,M,Ciudad de México,Sales,2025-01-15 23:49:55.441456943,609185.3330822212
C00461,retail,49,F,Zacatecas,Teacher,2023-02-25 02:34:46.591784413,368932.4016030553
C00462,retail,45,F,Aguascalientes,Student,2024-06-23 09:17:58.843073326,267402.092135569
C00463,retail,26,F,Guerrero,Lawyer,2021-07-24 11:51:36.981099586,1308985.9748365125
C00464,retail,36,F,Veracruz,Consultant,2021-03-28 05:21:52.923261247,1019563.0099488297
C00465,SME,52,M,Baja California,Student,2020-01-30 06:00:00.068054269,264679.09105255664
C00466,retail,46,M,Tabasco,Consultant,2021-09-10 19:12:52.242679083,857792.2014581636
C00467,retail,48,F,Querétaro,Business Owner,2025-01-09 13:04:33.797088490,4643258.133453834
C00468,retail,46,M,Nayarit,Business Owner,2021-07-24 05:14:20.377528766,2191618.887750354
C00469,retail,61,F,Jalisco,Consultant,2020-05-03 16:43:39.595014343,1644452.9354081824
C00470,SME,44,M,Guerrero,Business Owner,2025-12-06 12:43:04.460062565,1811633.4366216292
C00471,retail,37,F,Nayarit,Teacher,2020-09-08 19:22:34.660685972,585930.8531014568
C00472,SME,31,M,Chiapas,Student,2020-10-14 00:18:56.985474651,183783.56141939983
C00473,retail,44,M,Coahuila,Teacher,2020-03-08 21:50:00.229945023,418207.442744497
C00474,retail,18,F,Campeche,Student,2023-09-10 22:18:49.578062119,191146.92473525746
C00475,retail,39,M,Hidalgo,Government Employee,2024-06-17 06:14:02.111372467,615854.8169166397
C00476,corporate,39,M,Michoacán,Business Owner,2025-07-21 19:06:47.560348802,2570964.807981315
C00477,retail,25,M,Querétaro,Business Owner,2021-04-18 19:15:22.084041236,2243735.4992471607
C00478,retail,30,F,Tamaulipas,Freelancer,2021-03-30 17:16:23.810401143,1181168.7492806725
C00479,SME,51,F,Michoacán,Business Owner,2024-06-27 15:45:35.722163053,1749589.596730729
C00480,retail,44,M,Nuevo León,Lawyer,2022-05-17 12:19:21.129168397,1549262.1422160594
C00481,retail,43,M,Campeche,Accountant,2021-11-16 08:28:44.090595875,713213.4463004486
C00482,retail,45,M,Oaxaca,Business Owner,2025-04-19 09:57:49.617203572,2139685.393804546
C00483,retail,43,F,Yucatán,Student,2022-06-21 08:16:29.394532350,204416.2079058479
C00484,retail,56,M,Oaxaca,Doctor,2024-03-15 11:21:59.682147138,1243383.3599236873
C00485,retail,43,M,Tamaulipas,Sales,2025-10-31 06:29:24.862021016,466891.11744520674
C00486,SME,24,M,Aguascalientes,Freelancer,2020-02-10 03:17:31.219434329,1012919.5725470313
C00487,retail,61,F,Hidalgo,Retired,2025-07-28 18:30:56.586910320,685810.1503745283
C00488,retail,46,F,Oaxaca,Government Employee,2020-08-12 23:44:52.351434585,458992.3225051027
C00489,SME,34,F,Oaxaca,Consultant,2022-11-30 21:56:54.139636746,693005.7074179642
C00490,retail,26,M,Querétaro,Freelancer,2025-05-01 04:05:16.070442323,515518.1167203074
C00491,retail,46,F,Ciudad de México,Accountant,2022-12-28 11:30:25.794160499,726978.7040506068
C00492,retail,40,F,Durango,Lawyer,2023-09-12 06:20:11.489677916,961160.4801059165
C00493,retail,60,M,Zacatecas,Retired,2023-10-01 06:53:00.199186352,686711.0331914653
C00494,retail,37,M,Chihuahua,Lawyer,2023-03-19 15:23:48.231306796,1535042.7468184454
C00495,retail,31,M,Querétaro,Doctor,2021-06-09 07:38:39.149071576,1476299.479270326
C00496,retail,52,F,Coahuila,Business Owner,2020-01-17 00:26:35.161579907,2304932.189694984
C00497,retail,53,F,Quintana Roo,Accountant,2020-08-20 04:43:45.655920529,613272.7073736634
C00498,retail,44,F,Michoacán,Engineer,2025-05-15 07:13:40.686270500,785154.1767442726
C00499,SME,50,M,Morelos,Student,2020-06-22 00:45:51.698636982,242740.53003266943
C00500,corporate,41,M,San Luis Potosí,Consultant,2024-06-06 05:32:28.930801397,1612333.546231596
C00501,retail,44,F,Aguascalientes,Engineer,2025-07-07 00:22:32.145047621,1116772.1936692968
C00502,retail,55,M,Yucatán,Retired,2020-03-21 10:28:51.470836641,458431.4071004258
C00503,retail,49,F,Ciudad de México,Engineer,2025-03-26 14:45:43.000686073,702425.4013501169
C00504,retail,39,F,Veracruz,Lawyer,2020-02-11 02:29:46.169057006,982616.2080731281
C00505,retail,58,M,Jalisco,Government Employee,2021-11-12 01:51:10.102059408,787864.4778033341
C00506,retail,18,M,México,Student,2023-10-02 14:47:08.811981116,248107.53163701354
C00507,SME,66,F,Campeche,Retired,2020-02-22 23:19:52.615847100,468922.8454338967
C00508,retail,21,M,Sinaloa,Student,2022-02-05 23:56:26.894235939,204333.09222721966
